Requisition_ID,Department,Open_Date,Time_To_Fill_Days,Candidate_Count,Offer_Accepted,Hire_Date,Hiring_Manager
REQ01814,Planning,2023-10-27,89,104,Yes,2024-01-24,MGR0092
REQ01815,HR,2025-05-26,58,99,Yes,2025-07-23,MGR0065
REQ01816,IT,2024-10-29,78,20,Yes,2025-01-15,MGR0207
REQ01817,Customer Service,2023-06-04,22,78,Yes,2023-06-26,MGR0057
REQ01818,Operations,2025-04-06,59,16,Yes,2025-06-04,MGR0215
REQ01819,Operations,2023-03-13,63,111,Yes,2023-05-15,MGR0140
REQ01820,HR,2025-04-07,67,92,Yes,2025-06-13,MGR0174
REQ01821,Finance,2025-04-11,46,85,Yes,2025-05-27,MGR0064
REQ01822,Customer Service,2023-03-04,20,136,Yes,2023-03-24,MGR0097
REQ01823,Customer Service,2024-04-21,30,15,Yes,2024-05-21,MGR0028
REQ01824,IT,2023-03-27,77,73,No,2023-06-12,MGR0086
REQ01825,Maintenance,2024-03-10,56,129,Yes,2024-05-05,MGR0027
REQ01826,Operations,2023-04-29,33,14,No,2023-06-01,MGR0293
REQ01827,Maintenance,2024-12-15,42,15,Yes,2025-01-26,MGR0167
REQ01828,Planning,2025-06-14,106,93,Yes,2025-09-28,MGR0196
REQ01829,Operations,2024-08-27,25,33,Yes,2024-09-21,MGR0026
REQ01830,Customer Service,2025-02-20,24,114,Yes,2025-03-16,MGR0231
REQ01831,Operations,2024-02-27,66,37,Yes,2024-05-03,MGR0281
REQ01832,Operations,2023-06-11,49,14,Yes,2023-07-30,MGR0091
REQ01833,Operations,2023-01-12,23,107,Yes,2023-02-04,MGR0076
REQ01834,Customer Service,2024-06-22,47,111,Yes,2024-08-08,MGR0011
REQ01835,Planning,2025-06-28,78,88,Yes,2025-09-14,MGR0262
REQ01836,Maintenance,2023-11-18,38,115,Yes,2023-12-26,MGR0261
REQ01837,Maintenance,2025-02-25,43,111,Yes,2025-04-09,MGR0187
REQ01838,Operations,2023-01-10,64,98,Yes,2023-03-15,MGR0194
REQ01839,Maintenance,2025-02-23,26,11,No,2025-03-21,MGR0207
REQ01840,Operations,2024-03-28,40,78,Yes,2024-05-07,MGR0065
REQ01841,Safety & Compliance,2024-07-13,59,137,Yes,2024-09-10,MGR0170
REQ01842,Operations,2024-05-06,18,71,Yes,2024-05-24,MGR0246
REQ01843,Operations,2024-04-24,19,94,Yes,2024-05-13,MGR0082
REQ01844,Maintenance,2023-04-16,43,28,Yes,2023-05-29,MGR0217
REQ01845,Operations,2023-02-06,41,109,Yes,2023-03-19,MGR0209
REQ01846,Operations,2023-12-06,27,147,Yes,2024-01-02,MGR0220
REQ01847,Operations,2025-08-14,61,78,Yes,2025-10-14,MGR0182
REQ01848,Customer Service,2025-11-12,39,47,Yes,2025-12-21,MGR0149
REQ01849,Finance,2025-08-29,64,103,No,2025-11-01,MGR0046
REQ01850,Maintenance,2025-01-21,64,104,Yes,2025-03-26,MGR0096
REQ01851,Operations,2024-04-30,46,115,Yes,2024-06-15,MGR0168
REQ01852,Operations,2025-10-30,26,136,Yes,2025-11-25,MGR0218
REQ01853,Customer Service,2025-05-13,27,44,Yes,2025-06-09,MGR0102
REQ01854,HR,2025-12-14,24,70,Yes,2026-01-07,MGR0036
REQ01855,Operations,2024-03-07,36,89,Yes,2024-04-12,MGR0028
REQ01856,Operations,2025-05-12,62,132,Yes,2025-07-13,MGR0275
REQ01857,Operations,2023-08-23,21,134,Yes,2023-09-13,MGR0150
REQ01858,IT,2025-12-05,69,108,Yes,2026-02-12,MGR0006
REQ01859,IT,2024-04-29,101,22,No,2024-08-08,MGR0042
REQ01860,Maintenance,2025-12-13,47,150,Yes,2026-01-29,MGR0288
REQ01861,IT,2023-04-06,66,17,Yes,2023-06-11,MGR0143
REQ01862,Maintenance,2023-04-28,72,146,Yes,2023-07-09,MGR0140
REQ01863,Operations,2023-12-27,59,68,No,2024-02-24,MGR0261
REQ01864,Operations,2023-01-20,52,108,Yes,2023-03-13,MGR0187
REQ01865,Customer Service,2025-06-16,51,147,Yes,2025-08-06,MGR0278
REQ01866,Planning,2024-01-15,82,144,Yes,2024-04-06,MGR0203
REQ01867,HR,2024-07-18,51,34,Yes,2024-09-07,MGR0134
REQ01868,Operations,2025-03-29,59,136,Yes,2025-05-27,MGR0264
REQ01869,Operations,2025-12-18,47,18,Yes,2026-02-03,MGR0245
REQ01870,HR,2024-02-05,34,111,No,2024-03-10,MGR0177
REQ01871,Operations,2024-10-30,23,128,Yes,2024-11-22,MGR0161
REQ01872,HR,2023-12-03,43,140,Yes,2024-01-15,MGR0066
REQ01873,Operations,2023-05-25,55,19,No,2023-07-19,MGR0059
REQ01874,Customer Service,2024-10-30,69,81,Yes,2025-01-07,MGR0102
REQ01875,Maintenance,2025-10-11,62,131,Yes,2025-12-12,MGR0257
REQ01876,Planning,2025-01-29,84,98,No,2025-04-23,MGR0028
REQ01877,Operations,2024-03-29,25,134,Yes,2024-04-23,MGR0222
REQ01878,Customer Service,2025-02-14,32,65,Yes,2025-03-18,MGR0297
REQ01879,Maintenance,2025-12-20,26,125,Yes,2026-01-15,MGR0057
REQ01880,Maintenance,2025-10-14,63,67,Yes,2025-12-16,MGR0094
REQ01881,Safety & Compliance,2025-02-23,48,92,Yes,2025-04-12,MGR0149
REQ01882,Finance,2023-10-30,45,81,No,2023-12-14,MGR0094
REQ01883,Finance,2025-08-21,56,17,Yes,2025-10-16,MGR0197
REQ01884,IT,2024-11-08,49,107,No,2024-12-27,MGR0043
REQ01885,Maintenance,2024-02-15,74,56,No,2024-04-29,MGR0243
REQ01886,Maintenance,2025-12-29,49,72,No,2026-02-16,MGR0015
REQ01887,Customer Service,2025-01-17,54,136,Yes,2025-03-12,MGR0140
REQ01888,Operations,2024-11-19,30,141,Yes,2024-12-19,MGR0258
REQ01889,Maintenance,2024-06-13,27,142,Yes,2024-07-10,MGR0027
REQ01890,Operations,2024-12-01,55,141,Yes,2025-01-25,MGR0034
REQ01891,HR,2025-12-13,52,72,Yes,2026-02-03,MGR0224
REQ01892,Operations,2024-04-22,51,143,Yes,2024-06-12,MGR0256
REQ01893,Operations,2024-12-12,30,65,No,2025-01-11,MGR0037
REQ01894,Operations,2023-04-03,36,127,Yes,2023-05-09,MGR0265
REQ01895,Maintenance,2023-01-03,65,54,Yes,2023-03-09,MGR0254
REQ01896,Planning,2024-11-22,66,48,Yes,2025-01-27,MGR0203
REQ01897,Operations,2025-10-07,51,114,Yes,2025-11-27,MGR0249
REQ01898,Safety & Compliance,2024-01-14,51,120,Yes,2024-03-05,MGR0129
REQ01899,Finance,2023-10-26,38,30,Yes,2023-12-03,MGR0258
REQ01900,Maintenance,2023-05-27,55,10,Yes,2023-07-21,MGR0139
REQ01901,Maintenance,2024-07-22,43,86,Yes,2024-09-03,MGR0131
REQ01902,IT,2025-04-13,91,119,Yes,2025-07-13,MGR0016
REQ01903,Maintenance,2023-07-27,60,80,Yes,2023-09-25,MGR0005
REQ01904,Operations,2024-01-04,75,33,Yes,2024-03-19,MGR0201
REQ01905,Operations,2024-02-24,54,81,Yes,2024-04-18,MGR0090
REQ01906,HR,2023-09-19,70,41,No,2023-11-28,MGR0060
REQ01907,Operations,2025-12-18,71,19,No,2026-02-27,MGR0246
REQ01908,Maintenance,2024-06-03,24,51,Yes,2024-06-27,MGR0197
REQ01909,Maintenance,2025-07-28,31,117,Yes,2025-08-28,MGR0038
REQ01910,Finance,2025-12-22,26,89,No,2026-01-17,MGR0075
REQ01911,Operations,2023-02-17,41,85,Yes,2023-03-30,MGR0146
REQ01912,Finance,2023-03-14,24,95,Yes,2023-04-07,MGR0214
REQ01913,IT,2023-06-12,95,144,Yes,2023-09-15,MGR0021
REQ01914,Safety & Compliance,2024-02-18,52,138,Yes,2024-04-10,MGR0168
REQ01915,HR,2025-04-03,25,148,Yes,2025-04-28,MGR0284
REQ01916,Finance,2024-06-09,75,125,No,2024-08-23,MGR0049
REQ01917,Safety & Compliance,2023-02-08,57,44,Yes,2023-04-06,MGR0108
REQ01918,Operations,2025-09-23,67,80,Yes,2025-11-29,MGR0280
REQ01919,Operations,2023-06-01,21,27,Yes,2023-06-22,MGR0016
REQ01920,Operations,2025-06-18,28,135,Yes,2025-07-16,MGR0100
REQ01921,Operations,2023-07-17,66,64,Yes,2023-09-21,MGR0168
REQ01922,Operations,2023-01-20,58,81,Yes,2023-03-19,MGR0021
REQ01923,Operations,2025-09-11,31,70,Yes,2025-10-12,MGR0029
REQ01924,Customer Service,2023-01-24,63,49,Yes,2023-03-28,MGR0129
REQ01925,Maintenance,2023-10-09,64,50,Yes,2023-12-12,MGR0028
REQ01926,Operations,2025-10-05,28,112,Yes,2025-11-02,MGR0138
REQ01927,HR,2023-04-19,40,95,Yes,2023-05-29,MGR0296
REQ01928,Planning,2024-07-24,120,54,Yes,2024-11-21,MGR0240
REQ01929,Operations,2024-05-31,51,149,No,2024-07-21,MGR0156
REQ01930,IT,2024-02-26,111,97,Yes,2024-06-16,MGR0031
REQ01931,Customer Service,2023-12-15,71,9,Yes,2024-02-24,MGR0121
REQ01932,Operations,2023-03-05,32,17,Yes,2023-04-06,MGR0187
REQ01933,Customer Service,2024-03-10,44,75,No,2024-04-23,MGR0064
REQ01934,Operations,2023-06-04,75,15,No,2023-08-18,MGR0045
REQ01935,Customer Service,2024-05-19,73,60,Yes,2024-07-31,MGR0233
REQ01936,Safety & Compliance,2024-02-25,25,14,Yes,2024-03-21,MGR0149
REQ01937,IT,2025-04-29,101,60,Yes,2025-08-08,MGR0163
REQ01938,Operations,2025-12-28,39,119,Yes,2026-02-05,MGR0052
REQ01939,HR,2024-09-20,46,104,Yes,2024-11-05,MGR0169
REQ01940,Operations,2025-05-31,68,75,Yes,2025-08-07,MGR0230
REQ01941,HR,2023-11-30,30,58,Yes,2023-12-30,MGR0130
REQ01942,Maintenance,2025-03-05,63,54,Yes,2025-05-07,MGR0059
REQ01943,Maintenance,2023-11-05,25,145,No,2023-11-30,MGR0294
REQ01944,Operations,2025-09-17,73,32,Yes,2025-11-29,MGR0004
REQ01945,Maintenance,2025-04-03,21,45,Yes,2025-04-24,MGR0219
REQ01946,Maintenance,2023-06-14,62,32,Yes,2023-08-15,MGR0195
REQ01947,Finance,2025-08-19,41,149,Yes,2025-09-29,MGR0234
REQ01948,Finance,2024-06-15,53,47,Yes,2024-08-07,MGR0035
REQ01949,Maintenance,2025-07-28,52,150,No,2025-09-18,MGR0107
REQ01950,Customer Service,2025-08-04,70,94,Yes,2025-10-13,MGR0010
REQ01951,Finance,2025-09-04,64,112,Yes,2025-11-07,MGR0169
REQ01952,Finance,2024-08-26,35,112,Yes,2024-09-30,MGR0276
REQ01953,Customer Service,2024-04-26,34,122,Yes,2024-05-30,MGR0104
REQ01954,Operations,2024-08-06,31,145,Yes,2024-09-06,MGR0024
REQ01955,Operations,2023-09-08,40,108,Yes,2023-10-18,MGR0055
REQ01956,Operations,2023-06-25,47,21,No,2023-08-11,MGR0111
REQ01957,Maintenance,2023-05-24,68,43,Yes,2023-07-31,MGR0191
REQ01958,Customer Service,2024-10-06,26,74,Yes,2024-11-01,MGR0234
REQ01959,Operations,2025-01-12,44,88,Yes,2025-02-25,MGR0250
REQ01960,Planning,2023-05-10,72,97,Yes,2023-07-21,MGR0129
REQ01961,Maintenance,2023-06-03,27,29,Yes,2023-06-30,MGR0224
REQ01962,Customer Service,2023-10-25,29,133,Yes,2023-11-23,MGR0250
REQ01963,Planning,2023-10-06,74,148,No,2023-12-19,MGR0278
REQ01964,Maintenance,2025-09-23,70,143,Yes,2025-12-02,MGR0241
REQ01965,Planning,2025-05-16,83,47,Yes,2025-08-07,MGR0026
REQ01966,IT,2024-05-21,93,27,No,2024-08-22,MGR0125
REQ01967,Safety & Compliance,2024-06-09,41,72,No,2024-07-20,MGR0080
REQ01968,Operations,2025-06-14,66,18,Yes,2025-08-19,MGR0215
REQ01969,Maintenance,2025-10-14,32,42,No,2025-11-15,MGR0020
REQ01970,Customer Service,2025-02-02,71,17,Yes,2025-04-14,MGR0163
REQ01971,Operations,2025-08-16,26,149,Yes,2025-09-11,MGR0246
REQ01972,Maintenance,2025-07-17,46,56,Yes,2025-09-01,MGR0139
REQ01973,Operations,2023-12-02,26,111,Yes,2023-12-28,MGR0070
REQ01974,Operations,2024-03-08,53,74,Yes,2024-04-30,MGR0273
REQ01975,Customer Service,2025-08-23,58,93,Yes,2025-10-20,MGR0282
REQ01976,Operations,2024-02-05,26,115,Yes,2024-03-02,MGR0098
REQ01977,Operations,2024-08-08,20,147,Yes,2024-08-28,MGR0123
REQ01978,Maintenance,2024-06-03,48,107,Yes,2024-07-21,MGR0213
REQ01979,Maintenance,2025-06-18,67,65,Yes,2025-08-24,MGR0073
REQ01980,Operations,2023-02-12,69,133,Yes,2023-04-22,MGR0025
REQ01981,Safety & Compliance,2025-06-28,40,38,No,2025-08-07,MGR0204
REQ01982,Customer Service,2025-09-27,73,126,Yes,2025-12-09,MGR0251
REQ01983,IT,2025-07-13,61,109,Yes,2025-09-12,MGR0220
REQ01984,Operations,2024-02-11,40,125,Yes,2024-03-22,MGR0215
REQ01985,Maintenance,2025-04-03,70,145,No,2025-06-12,MGR0279
REQ01986,IT,2024-05-14,112,11,Yes,2024-09-03,MGR0143
REQ01987,Operations,2023-12-26,46,93,Yes,2024-02-10,MGR0210
REQ01988,Finance,2025-01-27,24,25,No,2025-02-20,MGR0113
REQ01989,Operations,2023-01-16,52,36,Yes,2023-03-09,MGR0188
REQ01990,Operations,2024-04-20,65,96,Yes,2024-06-24,MGR0055
REQ01991,Planning,2023-02-25,76,150,Yes,2023-05-12,MGR0282
REQ01992,Operations,2025-07-26,69,57,No,2025-10-03,MGR0122
REQ01993,Operations,2025-04-19,49,65,Yes,2025-06-07,MGR0073
REQ01994,Operations,2023-12-30,29,137,Yes,2024-01-28,MGR0125
REQ01995,Operations,2025-11-19,53,63,Yes,2026-01-11,MGR0044
REQ01996,Maintenance,2023-10-24,18,85,No,2023-11-11,MGR0097
REQ01997,Customer Service,2024-10-14,69,138,Yes,2024-12-22,MGR0120
REQ01998,Maintenance,2023-07-28,61,73,Yes,2023-09-27,MGR0254
REQ01999,Maintenance,2025-03-24,65,108,Yes,2025-05-28,MGR0130
REQ02000,Finance,2024-11-09,20,10,Yes,2024-11-29,MGR0232
REQ02001,Operations,2023-06-22,59,133,Yes,2023-08-20,MGR0136
REQ02002,Operations,2024-11-12,31,30,Yes,2024-12-13,MGR0182
REQ02003,Operations,2024-06-05,24,90,No,2024-06-29,MGR0253
REQ02004,Operations,2024-08-10,59,124,Yes,2024-10-08,MGR0274
REQ02005,Operations,2023-02-18,54,50,No,2023-04-13,MGR0133
REQ02006,Operations,2025-12-15,55,120,Yes,2026-02-08,MGR0242
REQ02007,Operations,2023-05-27,62,83,Yes,2023-07-28,MGR0258
REQ02008,Operations,2023-02-02,56,8,Yes,2023-03-30,MGR0182
REQ02009,Planning,2024-04-04,77,134,No,2024-06-20,MGR0019
REQ02010,Operations,2024-06-04,45,108,Yes,2024-07-19,MGR0117
REQ02011,Maintenance,2024-09-28,33,47,No,2024-10-31,MGR0221
REQ02012,Operations,2023-09-22,50,14,Yes,2023-11-11,MGR0121
REQ02013,Customer Service,2024-04-20,71,101,Yes,2024-06-30,MGR0030
REQ02014,Operations,2023-01-14,38,47,Yes,2023-02-21,MGR0103
REQ02015,Maintenance,2025-07-05,71,42,No,2025-09-14,MGR0193
REQ02016,Finance,2025-05-24,29,20,Yes,2025-06-22,MGR0055
REQ02017,Operations,2025-02-14,35,132,Yes,2025-03-21,MGR0270
REQ02018,Operations,2024-04-25,41,80,Yes,2024-06-05,MGR0292
REQ02019,Maintenance,2024-11-01,57,44,Yes,2024-12-28,MGR0142
REQ02020,HR,2024-01-10,73,114,Yes,2024-03-23,MGR0136
REQ02021,Operations,2024-12-12,22,37,Yes,2025-01-03,MGR0202
REQ02022,IT,2023-05-19,120,108,Yes,2023-09-16,MGR0300
REQ02023,Operations,2025-01-30,63,32,Yes,2025-04-03,MGR0248
REQ02024,Operations,2024-02-15,46,42,Yes,2024-04-01,MGR0020
REQ02025,Customer Service,2023-06-11,66,65,No,2023-08-16,MGR0078
REQ02026,Safety & Compliance,2025-06-18,29,141,Yes,2025-07-17,MGR0128
REQ02027,Maintenance,2023-08-08,62,15,Yes,2023-10-09,MGR0053
REQ02028,Customer Service,2024-09-22,72,57,Yes,2024-12-03,MGR0264
REQ02029,Safety & Compliance,2024-11-06,29,131,Yes,2024-12-05,MGR0237
REQ02030,Operations,2024-09-07,63,94,No,2024-11-09,MGR0125
REQ02031,Operations,2025-01-25,66,67,Yes,2025-04-01,MGR0056
REQ02032,IT,2024-01-16,85,87,Yes,2024-04-10,MGR0044
REQ02033,Customer Service,2025-01-19,47,53,No,2025-03-07,MGR0012
REQ02034,Customer Service,2023-04-26,18,147,Yes,2023-05-14,MGR0083
REQ02035,Operations,2025-11-20,55,62,No,2026-01-14,MGR0175
REQ02036,Planning,2025-09-17,103,82,Yes,2025-12-29,MGR0021
REQ02037,Operations,2025-08-29,56,78,Yes,2025-10-24,MGR0011
REQ02038,IT,2025-09-18,87,53,Yes,2025-12-14,MGR0126
REQ02039,Maintenance,2025-09-22,51,105,Yes,2025-11-12,MGR0105
REQ02040,Customer Service,2024-11-02,60,63,Yes,2025-01-01,MGR0221
REQ02041,Operations,2024-05-13,66,15,Yes,2024-07-18,MGR0012
REQ02042,IT,2025-04-12,76,122,No,2025-06-27,MGR0281
REQ02043,Operations,2023-07-23,57,19,No,2023-09-18,MGR0099
REQ02044,Operations,2023-07-26,34,53,Yes,2023-08-29,MGR0094
REQ02045,Operations,2024-10-09,75,105,Yes,2024-12-23,MGR0058
REQ02046,Operations,2025-01-19,33,102,Yes,2025-02-21,MGR0232
REQ02047,Customer Service,2023-04-12,58,85,Yes,2023-06-09,MGR0243
REQ02048,Customer Service,2025-03-24,50,13,Yes,2025-05-13,MGR0188
REQ02049,Operations,2025-08-09,54,102,No,2025-10-02,MGR0148
REQ02050,Operations,2025-09-12,22,134,No,2025-10-04,MGR0263
REQ02051,Operations,2023-03-17,64,107,Yes,2023-05-20,MGR0138
REQ02052,Customer Service,2023-10-20,20,140,Yes,2023-11-09,MGR0210
REQ02053,Safety & Compliance,2024-06-23,21,49,Yes,2024-07-14,MGR0220
REQ02054,IT,2023-09-12,62,49,No,2023-11-13,MGR0263
REQ02055,Operations,2024-10-01,35,119,Yes,2024-11-05,MGR0266
REQ02056,Planning,2025-04-02,94,132,Yes,2025-07-05,MGR0195
REQ02057,Operations,2024-12-13,55,56,Yes,2025-02-06,MGR0102
REQ02058,Customer Service,2023-05-06,61,102,No,2023-07-06,MGR0109
REQ02059,IT,2025-05-29,117,86,Yes,2025-09-23,MGR0052
REQ02060,Finance,2025-07-23,47,15,Yes,2025-09-08,MGR0268
REQ02061,Maintenance,2023-11-21,18,127,Yes,2023-12-09,MGR0201
REQ02062,Operations,2024-05-24,69,94,No,2024-08-01,MGR0174
REQ02063,Operations,2023-02-08,23,135,No,2023-03-03,MGR0168
REQ02064,Maintenance,2023-08-19,59,9,Yes,2023-10-17,MGR0143
REQ02065,Maintenance,2024-08-14,36,42,Yes,2024-09-19,MGR0112
REQ02066,Maintenance,2024-11-26,25,67,Yes,2024-12-21,MGR0252
REQ02067,Operations,2023-11-16,37,131,Yes,2023-12-23,MGR0290
REQ02068,Operations,2025-02-19,67,24,Yes,2025-04-27,MGR0115
REQ02069,Operations,2023-04-22,23,148,No,2023-05-15,MGR0192
REQ02070,Operations,2024-05-19,57,59,Yes,2024-07-15,MGR0166
REQ02071,Operations,2024-09-25,27,135,Yes,2024-10-22,MGR0234
REQ02072,Operations,2023-07-09,38,94,Yes,2023-08-16,MGR0080
REQ02073,Maintenance,2025-09-11,20,14,Yes,2025-10-01,MGR0161
REQ02074,Operations,2023-03-19,26,23,Yes,2023-04-14,MGR0233
REQ02075,Operations,2024-10-13,67,116,Yes,2024-12-19,MGR0138
REQ02076,Customer Service,2024-11-13,61,133,Yes,2025-01-13,MGR0135
REQ02077,IT,2025-11-21,93,143,Yes,2026-02-22,MGR0005
REQ02078,Operations,2023-03-20,42,10,Yes,2023-05-01,MGR0070
REQ02079,Operations,2024-01-18,25,102,Yes,2024-02-12,MGR0204
REQ02080,IT,2024-08-04,112,83,Yes,2024-11-24,MGR0278
REQ02081,Safety & Compliance,2025-10-19,46,98,No,2025-12-04,MGR0041
REQ02082,Maintenance,2025-01-13,60,114,Yes,2025-03-14,MGR0090
REQ02083,Operations,2024-05-27,22,32,Yes,2024-06-18,MGR0250
REQ02084,Operations,2023-05-16,67,138,Yes,2023-07-22,MGR0227
REQ02085,Customer Service,2023-03-30,49,45,Yes,2023-05-18,MGR0296
REQ02086,Maintenance,2025-07-01,52,101,Yes,2025-08-22,MGR0191
REQ02087,Operations,2023-03-22,44,33,Yes,2023-05-05,MGR0225
REQ02088,Maintenance,2024-03-30,39,72,Yes,2024-05-08,MGR0258
REQ02089,Customer Service,2023-12-12,51,53,Yes,2024-02-01,MGR0145
REQ02090,Operations,2024-09-18,72,140,Yes,2024-11-29,MGR0161
REQ02091,IT,2024-01-24,55,14,Yes,2024-03-19,MGR0192
REQ02092,Operations,2025-07-02,35,27,Yes,2025-08-06,MGR0115
REQ02093,Operations,2025-03-27,45,52,No,2025-05-11,MGR0219
REQ02094,Operations,2024-10-03,39,18,Yes,2024-11-11,MGR0040
REQ02095,Customer Service,2023-07-17,25,25,Yes,2023-08-11,MGR0250
REQ02096,Maintenance,2023-11-26,52,24,No,2024-01-17,MGR0139
REQ02097,Planning,2024-04-14,106,16,Yes,2024-07-29,MGR0017
REQ02098,Operations,2025-12-01,50,95,Yes,2026-01-20,MGR0162
REQ02099,IT,2025-01-01,64,25,Yes,2025-03-06,MGR0242
REQ02100,Operations,2025-02-28,33,63,Yes,2025-04-02,MGR0065
REQ02101,Maintenance,2024-09-15,44,85,Yes,2024-10-29,MGR0141
REQ02102,Customer Service,2024-07-25,53,34,Yes,2024-09-16,MGR0069
REQ02103,Maintenance,2023-12-26,42,134,Yes,2024-02-06,MGR0156
REQ02104,Planning,2024-09-03,96,82,Yes,2024-12-08,MGR0142
REQ02105,Operations,2023-08-26,49,111,Yes,2023-10-14,MGR0237
REQ02106,Safety & Compliance,2025-09-09,45,102,No,2025-10-24,MGR0300
REQ02107,Maintenance,2023-03-08,72,100,Yes,2023-05-19,MGR0260
REQ02108,Maintenance,2024-11-11,34,47,Yes,2024-12-15,MGR0032
REQ02109,IT,2023-06-01,66,96,Yes,2023-08-06,MGR0114
REQ02110,Finance,2024-12-30,47,144,Yes,2025-02-15,MGR0158
REQ02111,Customer Service,2024-08-23,61,102,No,2024-10-23,MGR0211
REQ02112,Customer Service,2025-09-13,20,97,Yes,2025-10-03,MGR0240
REQ02113,Customer Service,2023-03-08,57,124,Yes,2023-05-04,MGR0192
REQ02114,IT,2023-12-16,82,69,Yes,2024-03-07,MGR0189
REQ02115,IT,2023-11-06,87,38,Yes,2024-02-01,MGR0037
REQ02116,Maintenance,2023-06-27,68,90,Yes,2023-09-03,MGR0069
REQ02117,Customer Service,2023-04-17,39,120,Yes,2023-05-26,MGR0118
REQ02118,Operations,2023-06-21,62,89,Yes,2023-08-22,MGR0242
REQ02119,Customer Service,2023-08-12,48,74,Yes,2023-09-29,MGR0027
REQ02120,Planning,2023-04-05,58,53,Yes,2023-06-02,MGR0263
REQ02121,Maintenance,2023-11-10,29,136,No,2023-12-09,MGR0004
REQ02122,IT,2024-06-14,56,88,Yes,2024-08-09,MGR0287
REQ02123,IT,2024-07-07,47,14,Yes,2024-08-23,MGR0258
REQ02124,Finance,2025-09-26,74,98,Yes,2025-12-09,MGR0240
REQ02125,IT,2023-11-26,94,46,Yes,2024-02-28,MGR0070
REQ02126,Operations,2024-10-05,41,94,Yes,2024-11-15,MGR0216
REQ02127,Maintenance,2024-02-09,60,25,Yes,2024-04-09,MGR0195
REQ02128,Operations,2024-09-09,42,37,Yes,2024-10-21,MGR0104
REQ02129,HR,2023-12-25,38,67,Yes,2024-02-01,MGR0155
REQ02130,Operations,2023-02-01,26,70,Yes,2023-02-27,MGR0252
REQ02131,Maintenance,2024-01-27,53,120,No,2024-03-20,MGR0268
REQ02132,Operations,2024-07-16,62,24,No,2024-09-16,MGR0244
REQ02133,Maintenance,2024-01-22,63,15,Yes,2024-03-25,MGR0106
REQ02134,Customer Service,2025-05-24,29,101,Yes,2025-06-22,MGR0156
REQ02135,HR,2025-06-19,28,16,Yes,2025-07-17,MGR0065
REQ02136,Maintenance,2024-01-15,37,77,Yes,2024-02-21,MGR0139
REQ02137,Operations,2025-01-04,49,54,Yes,2025-02-22,MGR0218
REQ02138,Finance,2023-11-20,41,130,No,2023-12-31,MGR0003
REQ02139,Customer Service,2023-04-02,71,22,Yes,2023-06-12,MGR0079
REQ02140,IT,2024-04-10,102,35,Yes,2024-07-21,MGR0231
REQ02141,Operations,2023-02-06,29,108,Yes,2023-03-07,MGR0066
REQ02142,Operations,2025-08-24,53,58,Yes,2025-10-16,MGR0134
REQ02143,Planning,2023-06-01,93,35,Yes,2023-09-02,MGR0056
REQ02144,Operations,2024-11-10,45,130,Yes,2024-12-25,MGR0195
REQ02145,Maintenance,2025-10-25,31,60,No,2025-11-25,MGR0075
REQ02146,Maintenance,2024-09-22,73,29,No,2024-12-04,MGR0033
REQ02147,Operations,2024-08-24,48,45,No,2024-10-11,MGR0092
REQ02148,Planning,2024-03-05,103,106,Yes,2024-06-16,MGR0069
REQ02149,Planning,2024-04-02,60,134,Yes,2024-06-01,MGR0070
REQ02150,Operations,2023-06-30,60,53,Yes,2023-08-29,MGR0048
REQ02151,Operations,2024-03-15,50,109,Yes,2024-05-04,MGR0237
REQ02152,Operations,2024-02-08,33,142,Yes,2024-03-12,MGR0053
REQ02153,Operations,2024-01-17,74,51,Yes,2024-03-31,MGR0014
REQ02154,Customer Service,2024-07-02,75,34,Yes,2024-09-15,MGR0208
REQ02155,Operations,2023-06-14,59,102,Yes,2023-08-12,MGR0033
REQ02156,Maintenance,2024-08-05,27,99,Yes,2024-09-01,MGR0275
REQ02157,Planning,2024-05-30,99,87,Yes,2024-09-06,MGR0056
REQ02158,Maintenance,2023-03-23,30,14,Yes,2023-04-22,MGR0076
REQ02159,Maintenance,2023-02-14,37,69,No,2023-03-23,MGR0165
REQ02160,Customer Service,2024-04-16,56,146,No,2024-06-11,MGR0011
REQ02161,Finance,2024-06-18,18,68,Yes,2024-07-06,MGR0090
REQ02162,Operations,2023-11-19,75,77,Yes,2024-02-02,MGR0279
REQ02163,Maintenance,2023-07-03,19,125,Yes,2023-07-22,MGR0089
REQ02164,Maintenance,2025-08-13,41,143,Yes,2025-09-23,MGR0265
REQ02165,Safety & Compliance,2023-05-26,31,138,Yes,2023-06-26,MGR0095
REQ02166,Operations,2025-12-17,68,71,No,2026-02-23,MGR0054
REQ02167,Operations,2025-12-10,30,52,Yes,2026-01-09,MGR0020
REQ02168,IT,2023-01-01,78,120,Yes,2023-03-20,MGR0153
REQ02169,Customer Service,2025-05-28,38,150,Yes,2025-07-05,MGR0222
REQ02170,Finance,2025-01-21,49,16,Yes,2025-03-11,MGR0296
REQ02171,Maintenance,2024-09-12,68,57,No,2024-11-19,MGR0235
REQ02172,HR,2025-10-24,28,9,No,2025-11-21,MGR0210
REQ02173,Operations,2024-07-04,59,42,Yes,2024-09-01,MGR0060
REQ02174,Maintenance,2023-01-20,38,97,Yes,2023-02-27,MGR0229
REQ02175,Maintenance,2023-12-07,39,150,Yes,2024-01-15,MGR0192
REQ02176,Operations,2025-09-27,73,43,Yes,2025-12-09,MGR0061
